date,J JM,RB HC,CU AL,L MA,OI Y,EqualWeighted
2022-03-11,0.010448092195571463,0.0,0.0,0.01679693660848228,-0.005512591711282966,0.004346487418554155
2022-03-14,-0.0063478308582153795,0.0,0.0,0.00957908653282519,-0.004758866379539533,-0.00030552214098594435
2022-03-15,0.0125768319712399,0.0,0.0,0.022102803404389117,-0.0035862161079203954,0.006218683853541724
2022-03-16,0.0024822434968041116,0.0,0.0,0.0212577780885129,-0.006973720367552931,0.0033532602435528158
2022-03-17,-0.00627465545669925,0.0,0.0,-0.007332075949627064,0.006158778368345567,-0.0014895906075961492
2022-03-18,-0.0007361935396185384,0.0,0.0,-0.011669005755192259,-0.007479456649337582,-0.003976931188829675
2022-03-21,-0.0123450493235253,0.0,0.0,0.000641976170123685,0.006643687483103541,-0.001011877134059615
2022-03-22,0.019002461617322747,0.0,0.0,0.005413198790790763,0.005351040330864827,0.005953340147795668
2022-03-23,0.004429745364721958,0.0,0.0,0.006483406536813577,-0.005402698009883799,0.0011020907783303472
2022-03-24,0.00194348204708459,0.0,0.0,-0.02373019181933768,0.0025112300326997064,-0.0038550959479106764
2022-03-25,-0.015452419231500926,0.0,0.0,0.01027409347272124,0.01208934730919929,0.0013822043100839207
2022-03-28,-0.003921368045965253,0.0,0.0,-0.00409090115111181,0.007021375157170273,-0.00019817880798135776
2022-03-29,0.004526375647338282,0.0,0.0,-0.011263742045924919,-0.007254996024209606,-0.002798472484559249
2022-03-30,-0.009011959779396313,0.0,0.0,-0.0055665340963517735,-0.00977711876187387,-0.004871122527524392
2022-03-31,-0.014710742854304421,0.0,0.0,-0.005645857563843678,-0.00032756200280767433,-0.004136832484191154
2022-04-01,-0.00669928082105455,0.0,0.0,0.008907059809157498,0.0004948475668880107,0.0005405253109981918
2022-04-06,-0.009223615579223538,0.0,0.0,0.007219215203738344,0.004016976907395648,0.00040251530638209086
2022-04-07,-0.016116734016751157,0.0,0.0,0.004381690817162387,0.009046972359801885,-0.000537614167957377
2022-04-08,0.004095184503581534,0.0,0.0,-0.0005782785228411228,-0.010971466270823025,-0.0014909120580165226
2022-04-11,-0.0013960575335253244,0.0,0.0,0.0012996811472368146,-0.009832435028550083,-0.0019857622829677186
2022-04-12,0.011064244515809488,0.0,0.0,0.011098816173112726,-0.0071949231328905,0.0029936275112063433
2022-04-13,-0.027041868476568982,0.0,0.0,-0.005986182792243324,0.012220940489923322,-0.004161422155777797
2022-04-14,-0.002598657630917529,0.0,0.0,0.007462256187818173,0.0026613752002735114,0.0015049947514348312
2022-04-15,-0.011398748580245154,0.0,0.0,0.0015074165239911672,0.005335365853658537,-0.0009111932405190899
2022-04-18,-0.0075152054224780825,0.0,0.0,0.0034536989566157214,0.008273146855007116,0.0008423280778289509
2022-04-19,0.02557921465794802,0.0,0.0,-0.01499794595975462,-0.005118395884176506,0.0010925745628033786
2022-04-20,0.014766507134448036,0.0,0.0,0.0005800331898145471,0.0016243022130288927,0.003394168507458295
2022-04-21,-0.0054419110875450006,0.0,0.0,0.005940580187324427,0.0021379543152919996,0.0005273246830142851
2022-04-22,-0.007475968669077149,0.0,0.0,8.182736167693862e-05,0.0008256165704548157,-0.0013137049473890788
2022-04-25,0.021233759152830562,0.0,0.0,0.003004733412600731,0.0028575765375147663,0.005419213820589212
2022-04-26,0.022888295232313723,0.0,0.0,0.021541153131199524,-0.00544551197683601,0.0077967872773354475
2022-04-27,0.005780100987450028,0.0,0.0,-0.002244445803684901,0.00815509569417564,0.002338150175588153
2022-04-28,0.00034596622600820327,0.0,0.0,-0.005161406777092277,0.007711744823286188,0.0005792608544404228
2022-04-29,0.0028820547897829237,0.0,0.0,-0.0013248615228718342,-0.002794060179757718,-0.00024737338256932567
2022-05-05,-0.014780769481303236,0.0,0.0,-0.01458595429162996,-0.006586724663805997,-0.0071906896873478385
2022-05-06,-7.77836331568293e-05,0.0,0.0,-0.007621823950129407,-0.004355615456682171,-0.0024110446079936817
2022-05-09,0.018095825222138165,0.0,0.0,0.01220935735243083,0.0019908874801901743,0.0064592140109518345
2022-05-10,0.0038203517779917175,0.0,0.0,0.012292385266453338,-0.002299964083655427,0.002762554592157925
2022-05-11,-0.003862899419994215,0.0,0.0,-0.00033184459409761364,0.003523952639661806,-0.00013415827488600453
2022-05-12,-0.002426062405202089,0.0,0.0,-0.0005338653735260953,-0.001652120111106723,-0.0009224095779669815
2022-05-13,0.008645913920017158,0.0,0.0,0.0075722686845686995,-0.0028811603758035274,0.002667404445756466
2022-05-16,-0.013868664412494519,0.0,0.0,-0.004127246282249953,0.002043137306761528,-0.003190554677596588
2022-05-17,-0.0016653125974641044,0.0,0.0,-0.00036171363540971746,-0.008548503104647403,-0.002115105867504245
2022-05-18,0.006633793392047547,0.0,0.0,-0.00809029727575454,-0.004093137173339367,-0.001109928211409272
2022-05-19,0.002729900746556015,0.0,0.0,0.007246015207856188,-0.001239670802244105,0.0017472490304336196
2022-05-20,0.005034178922551975,0.0,0.0,0.0107079769986914,0.0016828258091280755,0.00348499634607429
2022-05-23,-0.01968417871067204,0.0,0.0,0.009818703031983043,-0.0004508942736427247,-0.0020632739904663444
2022-05-24,-0.0008532059212490935,0.0,0.0,-0.0033409492246018395,-0.001971463895478999,-0.0012331238082659863
2022-05-25,0.013682359653923636,0.0,0.0,-0.0013804940556463384,0.002008838891120932,0.002862140897879646
2022-05-26,0.0022017491461042444,0.0,0.0,-0.0025108599316871196,0.0009121892542101042,0.00012061569372544579
2022-05-27,0.0032858163534315765,0.0,0.0,-0.017706246923071736,0.00491398850954589,-0.001901288412018854
2022-05-30,-0.010891462388276827,0.0,0.0,-0.004526090672854784,0.005464662403454863,-0.0019905781315353497
2022-05-31,-0.008181541671960606,0.0,0.0,-0.008605394967111218,0.007417319192519906,-0.001873923489310384
2022-06-01,-0.0015139398927043624,0.0,0.0,-0.010852287154300741,-0.0016430808585999378,-0.002801861581121008
2022-06-02,-0.004626461806419508,0.0,0.0,0.0011147174349543036,-0.000131400001314,-0.0007286288745558408
2022-06-06,-0.010174747877168724,0.0,0.0,-0.009413616022817482,0.007083390828388759,-0.0025009946143194897
2022-06-07,0.007457945474131978,0.0,0.0,0.007997829894969753,-0.011715003425439598,0.0007481543887324262
2022-06-08,0.003916791677601043,0.0,0.0,-0.001906641408944681,0.003515559237998409,0.0011051419013309543
2022-06-09,-0.0027700722949853887,0.0,0.0,-0.010774422641442934,0.004736779779213432,-0.0017615430314429782
2022-06-10,0.011658796327087922,0.0,0.0,0.0038372397526637105,0.004881418525163369,0.004075490920983
2022-06-13,-0.006264961462752483,0.0,0.0,-0.0005448140622365771,0.00423542443839901,-0.0005148702173180102
2022-06-14,-0.00419324333264581,0.0,0.0,0.017716996811011597,6.488555809690658e-05,0.002717727807292539
2022-06-15,0.013082125264036173,0.0,0.0,0.0002494914213334357,0.0023259963342038247,0.003131522603914687
2022-06-16,0.015680994942734474,0.0,0.0,0.007039833667359138,-0.012952630011781003,0.001953639719662522
2022-06-17,-0.0006076810889645114,0.0,0.0,0.012334046367423291,-0.006358002426468177,0.0010736725703981204
2022-06-20,0.009890322874863189,0.0,0.0,-0.0003113953591825701,-0.005118288227937076,0.0008921278575487086
2022-06-21,0.02236220946532023,0.0,0.0,0.007301243915630071,0.00025872363009154836,0.00598443540220837
2022-06-22,-0.006018087389254309,0.0,0.0,0.0036564438025656273,-0.005335623661119917,-0.0015394534495617198
2022-06-23,-0.000286988142760863,0.0,0.0,0.005969168887188464,8.001360231239311e-05,0.0011524388693479987
2022-06-24,-0.013436752806345926,0.0,0.0,-0.0009306192235976763,-0.009037480039870255,-0.004680970413962772
2022-06-27,-0.0012202402183666802,0.0,0.0,0.005349728386743588,-0.023837557440910713,-0.0039416138545067606
2022-06-28,-0.007010856489835198,0.0,0.0,-0.003072793712333564,-0.005424294221438024,-0.003101588884721357
2022-06-29,0.002101070978341933,0.0,0.0,-0.008070357653646871,0.006978468617681097,0.00020183638847523188
2022-06-30,-0.0010199995466668682,0.0,0.0,0.0022517218301805276,0.0052577972307099406,0.00129790390284472
2022-07-01,0.006580042051762998,0.0,0.0,0.0066436309048861966,-0.005644476696423682,0.0015158392520451026
2022-07-04,-0.0009580127434479442,0.0,0.0,0.00498762330513171,0.0007091344085096129,0.0009477489940386757
2022-07-05,0.008649185284351367,0.0,0.0,-0.017366704319869527,-0.009016136855394374,-0.0035467311781825065
2022-07-06,-0.0046230533776251675,0.0,0.0,0.0038755141985984207,-0.00544987503471258,-0.0012394828427478653
2022-07-07,-0.006330038467156839,0.0,0.0,0.02412210119763522,-0.013095528951869044,0.0009393067557218679
2022-07-08,-0.006012265776072313,0.0,0.0,0.00046148502241262387,-0.0073419673360258595,-0.0025785496179371098
2022-07-11,0.011386217462532613,0.0,0.0,-0.010010763016885206,0.007456837274923223,0.001766458344114126
2022-07-12,0.009252020540048032,0.0,0.0,0.01600550439717165,0.00039961099814340024,0.005131427187072616
2022-07-13,0.011387025107182928,0.0,0.0,0.009364243940444921,-0.004139447413817482,0.0033223643267620735
2022-07-14,0.0,0.0,0.0,0.007951797418882058,0.010872613296322196,0.0037648821430408506
2022-07-15,0.015519907725424364,0.0,0.0,-0.00021810849847647175,0.006180209284359857,0.00429640170226155
2022-07-18,0.0027490812281158665,0.0,0.0,0.025230154664580985,0.0013401270328749913,0.005863872585114368
2022-07-19,-0.012409096156066028,0.0,0.0,-0.023789633627347755,-0.002063264139632795,-0.007652398784609315
2022-07-20,0.0,0.0,0.0,0.006519812123492152,-0.013330679071846667,-0.0013621733896709031
2022-07-21,0.0,0.0,0.0,0.0033992053014127795,-0.00015928357786312232,0.0006479843447099314
2022-07-22,0.0,0.0,0.0,0.017413269384492405,0.008453995114525437,0.005173452899803569
2022-07-25,0.0,0.0,0.0,-0.002952582684886045,0.009208096665707124,0.0012511027961642157
2022-07-26,0.0,0.0,0.0,-0.015996520165859486,-0.006995244903141425,-0.004598353013800182
2022-07-27,0.0,0.0,0.0,-0.0005926039819784324,0.018050933548183698,0.003491665913241053
2022-07-28,0.0,0.0,0.0,-0.005016081911175286,0.0096585610911731,0.0009284958359995629
2022-07-29,0.0,0.0,0.0,-0.007006376608043965,-0.00017039839143918482,-0.00143535499989663
2022-08-01,0.0,0.0,0.0,-0.0030899591736102887,0.0003067693775990183,-0.0005566379592022541
2022-08-02,0.0,0.0,0.0,0.0032671231093640172,-0.007956520257607251,-0.0009378794296486468
2022-08-03,0.0,0.0,0.0,-0.003543534387690232,0.010060624796056811,0.0013034180816733159
2022-08-04,0.0,0.0,0.0,0.0018911806207694598,-0.0063387561891288975,-0.0008895151136718877
2022-08-05,0.0,0.0,0.0,0.019264351608936425,0.002166324435318275,0.00428613520885094
2022-08-08,0.0,0.0,0.0,0.0077009874858953355,0.001772341232033275,0.001894665743585722
2022-08-09,0.0,0.0,0.0,-0.014860410828045624,-0.001193105893261338,-0.0032107033442613925
2022-08-10,0.0,0.0,0.0,-0.00033874468604307677,0.011126203916696815,0.0021574918461307476
2022-08-11,0.0,0.0,0.0,0.009822106806578692,-0.005275735666403387,0.000909274228035061
2022-08-12,0.0,0.0,0.0,-0.006940280823736905,0.01338993345752785,0.001289930526758189
2022-08-15,0.0,0.0,0.0,0.0024326224438647147,0.0,0.0004865244887729429
2022-08-16,0.0,0.0,0.0,0.012566539073533264,0.0,0.002513307814706653
2022-08-17,0.0,0.0,0.0,0.0026222203990445146,0.0,0.000524444079808903
2022-08-18,0.0,0.0,0.0,0.0156906004318023,0.0,0.0031381200863604603
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,-0.0003049938635965169,0.0,0.0,0.0,0.0,-6.0998772719303373e-05
2022-12-09,-0.004384482585383231,0.0,0.0,0.0,0.0,-0.0008768965170766462
2022-12-12,0.0015596759543840657,0.0,0.0,0.0,0.0,0.0003119351908768131
2022-12-13,0.007163336905841509,0.0,0.0,0.0,0.0,0.0014326673811683017
2022-12-14,0.004009131506425706,0.0,0.0,0.0,0.0,0.0008018263012851412
2022-12-15,0.0237721238737637,0.0,0.0,0.0,0.0,0.0047544247747527395
2022-12-16,-0.0029943192878758382,0.0,0.0,0.0,0.0,-0.0005988638575751676
2022-12-19,0.0023021843238465118,0.0,0.0,0.0,0.0,0.00046043686476930233
2022-12-20,0.014155044937353345,0.0,0.0,0.0,0.0,0.002831008987470669
2022-12-21,0.001486026807853765,0.0,0.0,0.0,0.0,0.00029720536157075303
2022-12-22,-0.004583980652776979,0.0,0.0,0.0,0.0,-0.0009167961305553958
2022-12-23,0.009679623044719648,0.0,0.0,0.0,0.0,0.0019359246089439297
2022-12-26,-0.004614722700272026,0.0,0.0,0.0,0.0,-0.0009229445400544053
2022-12-27,-0.005111929112723876,0.0,0.0,0.0,0.0,-0.0010223858225447751
2022-12-28,9.2848396087754e-05,0.0,0.0,0.0,0.0,1.85696792175508e-05
2022-12-29,0.0056947568298544695,0.0,0.0,0.0,0.0,0.0011389513659708938
2022-12-30,0.000456345024707077,0.0,0.0,0.0,0.0,9.126900494141541e-05
2023-01-03,0.003760517697936416,0.0,0.0,0.0,0.0,0.0007521035395872831
2023-01-04,-0.0023692695677210436,0.0,0.0,0.0,0.0,-0.0004738539135442087
2023-01-05,-0.0035380044264173315,0.0,0.0,0.0,0.0,-0.0007076008852834663
2023-01-06,-0.0021896613091208555,0.0,0.0,0.0,0.0,-0.0004379322618241711
2023-01-09,-0.0073615169271174855,0.0,0.0,0.0,0.0,-0.001472303385423497
2023-01-10,-0.001641761335111321,0.0,0.0,0.0,0.0,-0.0003283522670222642
2023-01-11,-0.0060873293562781535,0.0,0.0,0.0,0.0,-0.0012174658712556306
2023-01-12,-0.003664115632672408,0.0,0.0,0.0,0.0,-0.0007328231265344815
2023-01-13,-0.007269656134574164,0.0,0.0,0.0,0.0,-0.0014539312269148327
2023-01-16,0.002541473947199802,0.0,0.0,0.0,0.0,0.0005082947894399604
2023-01-17,-0.0025869492438768075,0.0,0.0,0.0,0.0,-0.0005173898487753615
2023-01-18,-0.00765712726698353,0.0,0.0,0.0,0.0,-0.001531425453396706
2023-01-19,0.0004829414935372661,0.0,0.0,0.0,0.0,9.658829870745321e-05
2023-01-20,0.0006146848203583612,0.0,0.0,0.0,0.0,0.00012293696407167224
2023-01-30,-0.0018320809295552234,0.0,0.0,0.0,0.0,-0.0003664161859110447
2023-01-31,-0.0024201066150184177,0.0,0.0,0.0,0.0,-0.00048402132300368354
2023-02-01,0.005848112382466187,0.0,0.0,0.0,0.0,0.0011696224764932374
2023-02-02,-0.0026229342588767563,0.0,0.0,0.0,0.0,-0.0005245868517753513
2023-02-03,0.01297552664468508,0.0,0.0,0.0,0.0,0.002595105328937016
2023-02-06,-0.0007856287083014172,0.0,0.0,0.0,0.0,-0.00015712574166028344
2023-02-07,0.004517342987486173,0.0,0.0,0.0,0.0,0.0009034685974972347
2023-02-08,0.0001618787901428269,0.0,0.0,0.0,0.0,3.237575802856538e-05
2023-02-09,-0.007002347751849744,0.0,0.0,0.0,0.0,-0.0014004695503699487
2023-02-10,-0.0017374078233504029,0.0,0.0,0.0,0.0,-0.00034748156467008057
2023-02-13,0.011380987668054825,0.0,0.0,0.0,0.0,0.002276197533610965
2023-02-14,-0.00026256218111113475,0.0,0.0,0.0,0.0,-5.251243622222695e-05
2023-02-15,0.006365256029868968,0.0,0.0,0.0,0.0,0.0012730512059737937
2023-02-16,0.0009504245170732568,0.0,0.0,0.0,0.0,0.00019008490341465136
2023-02-17,-0.008351918598301077,0.0,0.0,0.0,0.0,-0.0016703837196602154
2023-02-20,-0.0018528618099066818,0.0,0.0,0.0,0.0,-0.00037057236198133635
2023-02-21,-0.0027497463826151956,0.0,0.0,0.0,0.0,-0.0005499492765230392
2023-02-22,0.002619908089055459,0.0,0.0,0.0,0.0,0.0005239816178110918
2023-02-23,-0.001210410240070631,0.0,0.0,0.0,0.0,-0.0002420820480141262
2023-02-24,0.00617166239242363,0.0,0.0,0.0,0.0,0.001234332478484726
2023-02-27,0.0021609136768123336,0.0,0.0,0.0,0.0,0.0004321827353624667
2023-02-28,0.0010781270988129998,0.0,0.0,0.0,0.0,0.00021562541976259995
2023-03-01,-0.0010363590781171104,0.0,0.0,0.0,0.0,-0.00020727181562342207
2023-03-02,-0.007786942467467512,0.0,0.0,0.0,0.0,-0.0015573884934935024
2023-03-03,-0.00024758956418893043,0.0,0.0,0.0,0.0,-4.951791283778609e-05
2023-03-06,-0.004919166040115879,0.0,0.0,0.0,0.0,-0.0009838332080231759
2023-03-07,0.0016114217574165687,0.0,0.0,0.0,0.0,0.00032228435148331375
2023-03-08,0.0029137685395226784,0.0,0.0,0.0,0.0,0.0005827537079045356
2023-03-09,0.003880272991553232,0.0,0.0,0.0,0.0,0.0007760545983106464
2023-03-10,-0.00025212172863179575,0.0,0.0,0.0,0.0,-5.042434572635915e-05
2023-03-13,-0.004502040569867763,0.0,0.0,0.0,0.0,-0.0009004081139735526
2023-03-14,0.005169986959073613,0.0,0.0,0.0,0.0,0.0010339973918147226
2023-03-15,0.006091143527006377,0.0,0.0,0.0,0.0,0.0012182287054012754
2023-03-16,-0.003489317713138569,0.0,0.0,0.0,0.0,-0.0006978635426277138
2023-03-17,-0.0031032315740093293,0.0,0.0,0.0,0.0,-0.0006206463148018659
2023-03-20,0.0006410461304608785,0.0,0.0,0.0,0.0,0.0001282092260921757
2023-03-21,0.002596259469780995,0.0,0.0,0.0,0.0,0.000519251893956199
2023-03-22,-0.0031665622356035583,0.0,0.0,0.0,0.0,-0.0006333124471207117
2023-03-23,0.002729159749066457,0.0,0.0,0.0,0.0,0.0005458319498132914
2023-03-24,0.002466735374012332,0.0,0.0,0.0,0.0,0.0004933470748024664
2023-03-27,0.001849473686069948,0.0,0.0,0.0,0.0,0.00036989473721398957
2023-03-28,-0.003739725012959443,0.0,0.0,0.0,0.0,-0.0007479450025918886
2023-03-29,0.008935761274120272,0.0,0.0,0.0,0.0,0.0017871522548240544
2023-03-30,-0.001505046642412846,0.0,0.0,0.0,0.0,-0.0003010093284825692
2023-03-31,-0.0018428597529267915,0.0,0.0,0.0,0.0,-0.0003685719505853583
2023-04-03,-0.0025203502442029306,0.0,0.0,0.0,0.0,-0.0005040700488405861
2023-04-04,0.005141660329285055,0.0,0.0,0.0,0.0,0.001028332065857011
2023-04-06,0.004932792891160821,0.0,0.0,0.0,0.0,0.0009865585782321642
2023-04-07,0.00802841037125284,0.0,0.0,0.0,0.0,0.0016056820742505681
2023-04-10,-0.003701502262317979,0.0,0.0,0.0,0.0,-0.0007403004524635958
2023-04-11,0.0009444677324251601,0.0,0.0,0.0,0.0,0.000188893546485032
2023-04-12,0.0009070846438563262,0.0,0.0,0.0,0.0,0.00018141692877126524
2023-04-13,-0.0020364866178696926,0.0,0.0,0.0,0.0,-0.0004072973235739385
2023-04-14,-0.00179534775294484,0.0,0.0,0.0,0.0,-0.00035906955058896803
2023-04-17,-0.0007964627989131856,0.0,0.0,0.0,0.0,-0.0001592925597826371
2023-04-18,0.002947691556346258,0.0,0.0,0.0,0.0,0.0005895383112692516
2023-04-19,-0.0028468575006086747,0.0,0.0,0.0,0.0,-0.000569371500121735
2023-04-20,0.003697354124555489,0.0,0.0,0.0,0.0,0.0007394708249110979
2023-04-21,-0.0028601067240309782,0.0,0.0,0.0,0.0,-0.0005720213448061957
2023-04-24,0.002538960054508353,0.0,0.0,0.0,0.0,0.0005077920109016706
2023-04-25,0.005609110850770188,0.0,0.0,0.0,0.0,0.0011218221701540377
2023-04-26,0.0020309710115618425,0.0,0.0,0.0,0.0,0.0004061942023123685
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,0.0,0.0,0.0,-0.00017119918444117023,0.0,-3.423983688823405e-05
2023-05-30,0.0,0.0,0.0,-0.010210951960721268,0.0,-0.0020421903921442534
2023-05-31,0.0,0.0,0.0,0.004051682434516327,0.0,0.0008103364869032654
2023-06-01,0.0,0.0,0.0,0.008700601089914007,0.0,0.0017401202179828015
2023-06-02,0.0,0.0,0.0,-0.014555235231831075,0.0,-0.002911047046366215
2023-06-05,0.0,0.0,0.0,-0.004850203686594019,0.0,-0.0009700407373188037
2023-06-06,0.0,0.0,0.0,0.009085650063760331,0.0,0.0018171300127520662
2023-06-07,0.0,0.0,0.0,-0.004066882129930909,0.0,-0.0008133764259861818
2023-06-08,0.0,0.0,0.0,-0.00024703266712936277,0.0,-4.940653342587255e-05
2023-06-09,0.0,0.0,0.0,-0.00024003388713700758,0.0,-4.8006777427401515e-05
2023-06-12,0.0,0.0,0.0,0.00048332148568003177,0.0,9.666429713600636e-05
2023-06-13,0.0,0.0,0.0,0.0076917647612400305,0.0,0.0015383529522480061
2023-06-14,0.0,0.0,0.0,-0.007770024701580933,0.0,-0.0015540049403161866
2023-06-15,0.0,0.0,0.0,-0.00385268801854812,0.0,-0.000770537603709624
2023-06-16,0.0,0.0,0.0,-0.002049538519198578,0.0,-0.00040990770383971556
2023-06-19,0.0,0.0,0.0,-0.009967343596023161,0.0,-0.0019934687192046325
2023-06-20,0.0,0.0,0.0,0.004340113133026141,0.0,0.0008680226266052282
2023-06-21,0.0,0.0,0.0,-0.0005165633539958675,0.0,-0.0001033126707991735
2023-06-26,0.0,0.0,0.0,0.0023642407397263102,0.0,0.00047284814794526205
2023-06-27,0.0,0.0,0.0,0.006571469983264413,0.0,0.0013142939966528826
2023-06-28,0.0,0.0,0.0,-0.0001998621423333197,0.0,-3.997242846666394e-05
2023-06-29,0.0,0.0,0.0,0.002165081353856615,0.0,0.00043301627077132305
2023-06-30,0.0,0.0,0.0,-0.00485639321706994,0.0,-0.000971278643413988
2023-07-03,0.0,0.0,0.0,-0.008031161886664105,0.0,-0.001606232377332821
2023-07-04,0.0,0.0,0.0,0.00425135161796387,0.0,0.000850270323592774
2023-07-05,0.0,0.0,0.0,-0.0026300029468707717,0.0,-0.0005260005893741543
2023-07-06,0.0,0.0,0.0,-0.0011770910442592587,0.0,-0.00023541820885185174
2023-07-07,0.0,0.0,0.0,0.0013009381704483466,0.0,0.00026018763408966933
2023-07-10,0.0,0.0,0.0,-0.007932083323406317,0.0,-0.0015864166646812634
